path,source,also_held_on,file_gb,series_index,series_name,derived,shape,n_x,n_y,n_z,n_t,n_channels,lut_names,bit_depth,fps,duration_s,um_per_px,um_per_z,field_um,z_span_um,calibrated,strain,person,year,error
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,112,Image114,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,113,Image115,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,114,Image116,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,115,Image117,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,116,Image118,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,117,Image119,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,118,Image120,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,119,Image121,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,120,Image122,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,121,Image123,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,122,Image124,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,123,Image125,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,124,Image126,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,125,Image127,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,126,Image128,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,127,Image129,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,128,Image130,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,129,Image131,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,130,Image133,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,131,Image134,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,132,Image135,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,133,Image136,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,134,Image137,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,135,Image138,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,136,Image139,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,137,Image140,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,138,Image141,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,139,Image142,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,140,Image143,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,141,Image144,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,142,Image145,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,143,Image146,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,144,Image147,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,145,Image148,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,146,Image149,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,147,Image150,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,148,Image151,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,149,Image152,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,150,Image153,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,151,Image154,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,152,Image155,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,153,Image156,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\steroid myoblasts r1.lif,L_drive,,0.046,154,Image157,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,0,healthy dmso 1,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,1,Image002,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,2,Image003,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,3,Image004,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,4,Image005,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,5,Image006,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,6,Image007,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,7,Image008,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,8,Image009,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,9,Image010,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,10,Image011,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,11,Image012,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,12,Image013,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,13,Image014,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,14,Image015,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,15,Image016,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,16,Image017,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,17,Image018,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,18,Image019,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,19,Image020,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,20,Image021,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,21,Image022,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,22,Image023,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,23,Image024,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,24,Image025,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,25,Image026,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,26,Image027,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,27,Image028,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,28,Image029,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,29,Image030,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,30,Image031,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,31,Image032,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,32,Image033,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,33,Image034,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,34,Image035,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,35,Image036,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,36,Image037,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,37,Image038,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,38,Image039,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,39,Image040,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,40,Image041,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,41,Image042,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,42,Image043,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,43,Image044,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,44,Image045,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,45,Image046,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,46,Image047,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,47,Image048,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,48,Image049,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,49,Image050,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,50,Image051,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
L:\02_Duchenne Muscular Dystrophy\Danny\1_Skeletal muscle cells\Steroids\myoblasts\prednisolone and 21-desacetyldeflazacort\PDN and 21D myoblasts.lif,L_drive,,0.036,51,Image052,,single plane,512,512,1,1,1,Green,8,,,2.275,,1164.8,,yes,,Marchiafava D,,
