path,ext,size_bytes,mtime
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_14.lsm,.lsm,25361574,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_15.lsm,.lsm,25361574,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_16.lsm,.lsm,25361574,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_17.lsm,.lsm,33058480,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_18.lsm,.lsm,33058480,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_19.lsm,.lsm,23162458,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_2.lsm,.lsm,23162456,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_20.lsm,.lsm,23162459,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_21.lsm,.lsm,26461132,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_22.lsm,.lsm,26461132,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_23.lsm,.lsm,26461132,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_24.lsm,.lsm,26461132,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_25.lsm,.lsm,26461132,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_26.lsm,.lsm,26461132,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_27.lsm,.lsm,26461132,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_28.lsm,.lsm,26461132,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_29.lsm,.lsm,26461132,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_2_Max.lsm,.lsm,1171304,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_3.lsm,.lsm,23162456,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_30.lsm,.lsm,26461132,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_31.lsm,.lsm,26461132,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_32.lsm,.lsm,26461132,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_33.lsm,.lsm,26461132,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_34.lsm,.lsm,26461132,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_4.lsm,.lsm,23162457,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_5.lsm,.lsm,23162457,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_6.lsm,.lsm,23162457,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_7.lsm,.lsm,23162457,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_8.lsm,.lsm,23162457,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\10818_N2_IBD5\w1\N2_IBD5_w1_9.lsm,.lsm,23162457,2018-10-08
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\11418_BZ33_IBD5\w1\BZ33_IBD5_w1.lsm,.lsm,275628434,2018-11-04
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_1.lsm,.lsm,37481792,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_10.lsm,.lsm,37456854,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_11.lsm,.lsm,31959064,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_12.lsm,.lsm,31959064,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_13.lsm,.lsm,31959064,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_14.lsm,.lsm,31959064,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_15.lsm,.lsm,31959064,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_15_Max.lsm,.lsm,1171448,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_16.lsm,.lsm,31959064,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_17.lsm,.lsm,31959064,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_18.lsm,.lsm,31959064,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_19.lsm,.lsm,31959064,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_2.lsm,.lsm,37456852,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_20.lsm,.lsm,31959064,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_21.lsm,.lsm,31959064,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_22.lsm,.lsm,31959064,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_23.lsm,.lsm,31959064,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_24.lsm,.lsm,31959064,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_25.lsm,.lsm,31959064,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_3.lsm,.lsm,37456852,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_4.lsm,.lsm,37456852,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_5.lsm,.lsm,37456852,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_6.lsm,.lsm,37456852,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_7.lsm,.lsm,37456852,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_8.lsm,.lsm,37456852,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w1\N2_CBD5_w1_9.lsm,.lsm,37456852,2018-09-10
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_1.lsm,.lsm,25361574,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_10.lsm,.lsm,25361576,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_11.lsm,.lsm,25361576,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_12.lsm,.lsm,25361576,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_13.lsm,.lsm,25361576,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_14.lsm,.lsm,25361576,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_15.lsm,.lsm,25361576,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_16.lsm,.lsm,25361576,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_17.lsm,.lsm,25361576,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_18.lsm,.lsm,25361576,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_19.lsm,.lsm,25361576,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_2.lsm,.lsm,25361574,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_20.lsm,.lsm,25361576,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_21.lsm,.lsm,25361576,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_21_Max.lsm,.lsm,1171308,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_3.lsm,.lsm,25361574,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_4.lsm,.lsm,25361574,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_5.lsm,.lsm,25361574,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_6.lsm,.lsm,25361574,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_7.lsm,.lsm,25361574,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_8.lsm,.lsm,25361574,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\N2_CBD5_w2_9.lsm,.lsm,25361574,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\REDO\N2_CBD5_w2_REDO_1.lsm,.lsm,33058608,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\REDO\N2_CBD5_w2_REDO_10.lsm,.lsm,33058492,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\REDO\N2_CBD5_w2_REDO_11.lsm,.lsm,33058491,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\REDO\N2_CBD5_w2_REDO_12.lsm,.lsm,33058491,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\REDO\N2_CBD5_w2_REDO_12_Max.lsm,.lsm,1171317,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\REDO\N2_CBD5_w2_REDO_2.lsm,.lsm,33058489,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\REDO\N2_CBD5_w2_REDO_3.lsm,.lsm,33058489,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\REDO\N2_CBD5_w2_REDO_4.lsm,.lsm,33058489,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\REDO\N2_CBD5_w2_REDO_5.lsm,.lsm,33058490,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\REDO\N2_CBD5_w2_REDO_6.lsm,.lsm,33058489,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\REDO\N2_CBD5_w2_REDO_7.lsm,.lsm,33058490,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\REDO\N2_CBD5_w2_REDO_8.lsm,.lsm,33058490,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w2\REDO\N2_CBD5_w2_REDO_9.lsm,.lsm,33058490,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w3\N2_CBD5_w3_1.lsm,.lsm,26461131,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w3\N2_CBD5_w3_10.lsm,.lsm,26461133,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w3\N2_CBD5_w3_11.lsm,.lsm,26461133,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w3\N2_CBD5_w3_12.lsm,.lsm,26461133,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w3\N2_CBD5_w3_13.lsm,.lsm,26461133,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w3\N2_CBD5_w3_14.lsm,.lsm,26461133,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w3\N2_CBD5_w3_15.lsm,.lsm,26461133,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w3\N2_CBD5_w3_2.lsm,.lsm,26461132,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w3\N2_CBD5_w3_3.lsm,.lsm,26461131,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w3\N2_CBD5_w3_4.lsm,.lsm,26461131,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w3\N2_CBD5_w3_5.lsm,.lsm,26461131,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w3\N2_CBD5_w3_6.lsm,.lsm,26461131,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w3\N2_CBD5_w3_7.lsm,.lsm,26461131,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w3\N2_CBD5_w3_8.lsm,.lsm,26461131,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w3\N2_CBD5_w3_9.lsm,.lsm,26461131,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w4\N2_CBD5_w4_1.lsm,.lsm,17664667,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w4\N2_CBD5_w4_10.lsm,.lsm,16565111,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w4\N2_CBD5_w4_11.lsm,.lsm,16565111,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w4\N2_CBD5_w4_12.lsm,.lsm,16565111,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w4\N2_CBD5_w4_13.lsm,.lsm,16565111,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w4\N2_CBD5_w4_14.lsm,.lsm,16565111,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w4\N2_CBD5_w4_15.lsm,.lsm,16565111,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w4\N2_CBD5_w4_16.lsm,.lsm,16565111,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w4\N2_CBD5_w4_2.lsm,.lsm,17664668,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w4\N2_CBD5_w4_3.lsm,.lsm,17664668,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w4\N2_CBD5_w4_4.lsm,.lsm,17664668,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w4\N2_CBD5_w4_5.lsm,.lsm,17664668,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w4\N2_CBD5_w4_6.lsm,.lsm,16565109,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w4\N2_CBD5_w4_7.lsm,.lsm,16565109,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w4\N2_CBD5_w4_8.lsm,.lsm,16565109,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91018_N2_CBD5_phalloidin\w4\N2_CBD5_w4_9.lsm,.lsm,16565109,2018-09-11
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w1\BZ33_CBD5_w1_1.lsm,.lsm,26461131,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w1\BZ33_CBD5_w1_10.lsm,.lsm,26461133,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w1\BZ33_CBD5_w1_11.lsm,.lsm,26461133,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w1\BZ33_CBD5_w1_12.lsm,.lsm,26461133,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w1\BZ33_CBD5_w1_13.lsm,.lsm,30859365,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w1\BZ33_CBD5_w1_14.lsm,.lsm,30859366,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w1\BZ33_CBD5_w1_15.lsm,.lsm,30859606,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w1\BZ33_CBD5_w1_16.lsm,.lsm,30859366,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w1\BZ33_CBD5_w1_17.lsm,.lsm,30859366,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w1\BZ33_CBD5_w1_18.lsm,.lsm,30859366,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w1\BZ33_CBD5_w1_19.lsm,.lsm,30859366,2018-09-12
L:\02_Duchenne Muscular Dystrophy\Raw Data\Confocal images\PNAS draft\Burrowing muscle size\91218_BZ33_CBD5_phalloidin\w1\BZ33_CBD5_w1_2.lsm,.lsm,26461131,2018-09-12
